wwavenumber,intensity,intensity_baseline_corrected,intensity_smoothed,intensity_minmax,intensity_standard,intensity_vector_norm
301.04,26,-7.362541555890495,-1.3765244428531862,0.003432189516367465,-0.48239085225424466,-0.0007975514730212968
304.632,50,16.433920577377584,7.2171341524550465,0.020919024175779868,-0.3125353602535304,0.0041815719322441
308.221,48,14.230455599807023,12.022993343887885,0.03069824267101835,-0.21754653001391103,0.006966063044741548
311.81,45,11.027134757167133,13.881446698225654,0.03447992263527452,-0.18081380374133593,0.008042841752151355
315.398,46,11.82402787218166,13.632887782248675,0.03397414170173997,-0.18572662364175455,0.007898827942153823
318.983,42,7.621203664860886,12.11771016273723,0.030890977503606216,-0.21567443192111715,0.007020941502429236
322.566,45,10.418729672812319,10.171646424649577,0.026931023259764597,-0.2541387960835582,0.005893401770778661
326.15,44,9.216672671523106,10.076815673483413,0.026738056591624447,-0.2560131460728538,0.005838457301268535
329.732,48,13.01509839460742,10.227222941474022,0.027044113319123684,-0.2530403143945072,0.005925602530517336
333.311,46,10.814071654012182,11.033189269492148,0.028684136571478776,-0.23711021830525036,0.0063925754458577
336.889,48,12.613655960174462,11.620652391303938,0.029879537850886546,-0.22549888461297468,0.006732948681203623
340.467,44,8.413913742124159,12.038625860433541,0.030730052549094455,-0.21723754999572395,0.006975120447726834
344.042,49,13.214906167525555,13.317474049691842,0.03333232102322933,-0.19196084322740017,0.007716078781165131
347.618,52,16.016693562651568,14.116930757397755,0.03495909815312881,-0.1761594111697204,0.008179280054602752
351.19,48,11.819334932284484,13.623534976929317,0.03395511011485443,-0.1859114838304027,0.007893408972880838
354.76,53,16.62288767953725,11.9329151990624,0.03051494685963368,-0.2193269437269014,0.0069138722119048415
358.332,52,15.427408025589315,12.229276640797476,0.031117998921054383,-0.21346929672618914,0.007085582569559373
361.9,46,9.232950529331355,12.645541274561442,0.03196503638995796,-0.20524173760380587,0.007326764245299896
365.466,41,4.039568206913259,13.91835945358313,0.03455503467778828,-0.18008421527179055,0.008064228820547765
369.031,50,12.847313151189859,14.033797515954511,0.03478993420139669,-0.17780255738856898,0.0081311130645327
372.597,62,24.65623705105918,15.033864463875668,0.03682492374312554,-0.15803602121670607,0.00871054692171957
376.16,57,19.466390310687927,14.85800379360283,0.03646707307567716,-0.16151194481100345,0.008608654116727387
379.721,52,14.27782086861911,15.690412742761044,0.03816090318325113,-0.145059204684434,0.009090947756338442
